項目名稱,選舉名稱,申報序號／年度,交易日期,收支科目,公司名稱,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,捐贈方式,存入專戶日期,返還/繳庫,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期,產業類別
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,興昇泰實業,27602639,50000,0,,金錢,彰化縣鹿港鎮****,,現金,112 年 12 月 20 日,,,,,,,,,,塑膠日用品製造業
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,六和橡膠工業,58057727,20000,0,,金錢,彰化縣和美鎮****,,現金,112 年 12 月 20 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,佐儀,84111557,60000,0,,金錢,臺北市大安區****,,現金,112 年 12 月 20 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,慶豐富實業,59198197,200000,0,,金錢,彰化縣福興鄉****,,匯款,112 年 12 月 20 日,,,,,,,,,,有線通信機械器材製造業
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,慶豐富實業,59198197,200000,0,,金錢,彰化縣福興鄉****,,匯款,112 年 12 月 20 日,,,,,,,,,,產品設計業
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,慶豐富實業,59198197,200000,0,,金錢,彰化縣福興鄉****,,匯款,112 年 12 月 20 日,,,,,,,,,,智慧財產權業
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,慶豐富實業,59198197,200000,0,,金錢,彰化縣福興鄉****,,匯款,112 年 12 月 20 日,,,,,,,,,,塑膠日用品製造業
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,慶豐富實業,59198197,200000,0,,金錢,彰化縣福興鄉****,,匯款,112 年 12 月 20 日,,,,,,,,,,塑膠皮、布、板、管材製造業
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,千億交通,89657182,20000,0,,金錢,臺中市梧棲區****,,票據,112 年 12 月 20 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,大銘汽車貨運,55626302,20000,0,,金錢,臺中市大雅區****,,現金,112 年 12 月 20 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 21 日,營利事業捐贈收入,萬事晟建設,24400462,50000,0,,金錢,彰化縣員林市****,,現金,112 年 12 月 22 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 21 日,營利事業捐贈收入,喬鼎營造,16925035,100000,0,,金錢,彰化縣芳苑鄉****,,現金,112 年 12 月 22 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,威升實業,16951357,20000,0,,金錢,彰化縣和美鎮****,,現金,112 年 12 月 27 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,鎰加貨運,23415375,50000,0,,金錢,苗栗縣竹南鎮****,,票據,112 年 12 月 27 日,,,,,,,,,,機械批發業
陳秀寳,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,彰鹿預拌混凝土,22998555,50000,0,,金錢,彰化縣福興鄉****,,現金,112 年 12 月 29 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,彰鹿預拌混凝土,22998555,20000,0,,金錢,彰化縣福興鄉****,,現金,112 年 12 月 29 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,臻欣工業,86272310,100000,0,,金錢,彰化縣秀水鄉****,,票據,112 年 12 月 29 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,鋐錠五金工業,59249864,30000,0,,金錢,彰化縣伸港鄉****,,現金,113 年 01 月 05 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,承品能源科技,90162687,50000,0,,金錢,彰化縣鹿港鎮****,,現金,113 年 01 月 05 日,,,,,,,,,,產品設計業
陳秀寳,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,世一通運,86926873,50000,0,,金錢,基隆市中山區****,,現金,113 年 01 月 08 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,承品能源科技,90162687,50000,0,,金錢,彰化縣鹿港鎮****,,現金,112 年 12 月 29 日,,,,,,,,,,產品設計業
陳秀寳,113年立法委員選舉,首次,113 年 01 月 02 日,營利事業捐贈收入,德元營造,16347915,300000,0,,金錢,彰化縣和美鎮****,,票據,113 年 01 月 02 日,,,,,,,,,,
陳秀寳,113年立法委員選舉,首次,113 年 01 月 05 日,營利事業捐贈收入,瑞崟,28776593,300000,0,,金錢,彰化縣福興鄉****,,匯款,113 年 01 月 05 日,,,,,,,,,,機械批發業
陳秀寳,113年立法委員選舉,首次,113 年 01 月 10 日,營利事業捐贈收入,瑞崟,28776593,200000,0,,金錢,彰化縣福興鄉****,,匯款,113 年 01 月 10 日,,,,,,,,,,機械批發業
陳素月,113年立法委員選舉,首次,112 年 07 月 27 日,營利事業捐贈收入,義信行銷顧問,24768755,300000,0,,金錢,臺北市松山區****,02-2*****,匯款,112 年 07 月 27 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 08 月 18 日,營利事業捐贈收入,佳承精工,22239597,300000,0,,金錢,彰化縣彰化市****,7323*****,票據,112 年 08 月 28 日,,,,,,,,,,塑膠皮、布、板、管材製造業
陳素月,113年立法委員選舉,首次,112 年 09 月 06 日,營利事業捐贈收入,特力貿國際,27671229,100000,0,,金錢,彰化縣埔心鄉****,04-8*****,現金,112 年 09 月 11 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 09 月 08 日,營利事業捐贈收入,特力貿國際,27671229,100000,0,,金錢,彰化縣埔心鄉****,04-8*****,現金,112 年 09 月 11 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 09 月 11 日,營利事業捐贈收入,特力貿國際,27671229,100000,0,,金錢,彰化縣埔心鄉****,04-8*****,現金,112 年 09 月 11 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 09 月 14 日,營利事業捐贈收入,達克,89592702,200000,0,,金錢,臺北市中山區****,0976*****,匯款,112 年 09 月 14 日,,,,,,,,,,食品什貨、飲料零售業
陳素月,113年立法委員選舉,首次,112 年 09 月 15 日,營利事業捐贈收入,台大氣體,53034036,200000,0,,金錢,彰化縣溪湖鎮****,,票據,112 年 09 月 18 日,,,,,,,,,,石油化工原料製造業
陳素月,113年立法委員選舉,首次,112 年 09 月 15 日,營利事業捐贈收入,台大氣體,53034036,200000,0,,金錢,彰化縣溪湖鎮****,,票據,112 年 09 月 18 日,,,,,,,,,,食品添加物零售業
陳素月,113年立法委員選舉,首次,112 年 09 月 15 日,營利事業捐贈收入,台大氣體,53034036,200000,0,,金錢,彰化縣溪湖鎮****,,票據,112 年 09 月 18 日,,,,,,,,,,基本化學業
陳素月,113年立法委員選舉,首次,112 年 09 月 15 日,營利事業捐贈收入,台大氣體,53034036,200000,0,,金錢,彰化縣溪湖鎮****,,票據,112 年 09 月 18 日,,,,,,,,,,食品什貨、飲料零售業
陳素月,113年立法委員選舉,首次,112 年 09 月 21 日,營利事業捐贈收入,晉雅堂,5923340,6000,0,,金錢,彰化縣鹿港鎮****,04-7*****,匯款,112 年 09 月 21 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 09 月 28 日,營利事業捐贈收入,華湑,84470912,100000,0,,金錢,彰化縣社頭鄉****,04-8*****,現金,112 年 10 月 02 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 10 月 06 日,營利事業捐贈收入,長發蜜餞廠,59597906,10000,0,,金錢,彰化縣員林市****,04-8*****,匯款,112 年 10 月 06 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 10 月 13 日,營利事業捐贈收入,偉傑企業社,78160811,36000,0,,非金錢,彰化縣社頭鄉****,,,,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 10 月 20 日,營利事業捐贈收入,富立金實業,27339238,100000,0,,金錢,臺北市內湖區****,0910*****,現金,112 年 10 月 23 日,,,,,,,,,,產品設計業
陳素月,113年立法委員選舉,首次,112 年 10 月 25 日,營利事業捐贈收入,大朋營造,24393292,200000,0,,金錢,彰化縣永靖鄉****,,匯款,112 年 10 月 25 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 10 月 26 日,營利事業捐贈收入,山石地磚工業,60258469,100000,0,,金錢,彰化縣社頭鄉****,04-8*****,匯款,112 年 10 月 26 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 10 月 27 日,營利事業捐贈收入,允源鋼鐵,24409288,100000,0,,金錢,彰化縣大村鄉****,,匯款,112 年 10 月 27 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 10 月 31 日,營利事業捐贈收入,欣宏生化科技,24450223,50000,0,,金錢,彰化縣員林市****,,現金,112 年 11 月 01 日,,,,,,,,,,食品添加物零售業
陳素月,113年立法委員選舉,首次,112 年 10 月 31 日,營利事業捐贈收入,欣宏生化科技,24450223,50000,0,,金錢,彰化縣員林市****,,現金,112 年 11 月 01 日,,,,,,,,,,食品什貨、飲料零售業
陳素月,113年立法委員選舉,首次,112 年 10 月 31 日,營利事業捐贈收入,智陽開發企業社,82413367,50000,0,,金錢,彰化縣員林市****,,現金,112 年 11 月 01 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 07 日,營利事業捐贈收入,鑫光金屬工業,35856255,100000,0,,金錢,桃園市龜山區****,03-3*****,匯款,112 年 11 月 07 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 13 日,營利事業捐贈收入,千睿都國際建設,83113873,60000,0,,金錢,彰化縣員林市****,0937*****,現金,112 年 11 月 16 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 15 日,營利事業捐贈收入,新高乙鮮婚宴會館,39893437,20000,0,,金錢,彰化縣永靖鄉****,04-8*****,現金,112 年 11 月 16 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 15 日,營利事業捐贈收入,和盈印鐵廠,23194823,20000,0,,金錢,彰化縣大村鄉****,0918*****,票據,112 年 11 月 16 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 17 日,營利事業捐贈收入,員田加油站,97023465,100000,0,,金錢,彰化縣大村鄉****,,票據,112 年 11 月 17 日,,,,,,,,,,農產品零售業
陳素月,113年立法委員選舉,首次,112 年 11 月 18 日,營利事業捐贈收入,禾宇展業,53286243,10000,0,,金錢,彰化縣員林市****,,現金,112 年 11 月 20 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 19 日,營利事業捐贈收入,慶豐自動控制器材,16060799,40000,0,,金錢,彰化縣員林市****,0921*****,現金,112 年 11 月 20 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 20 日,營利事業捐贈收入,凱億工程行,25368756,50000,0,,金錢,彰化縣員林市****,,現金,112 年 11 月 22 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 21 日,營利事業捐贈收入,元瑞稅務記帳士事務所,95840026,10000,0,,金錢,彰化縣彰化市****,,現金,112 年 11 月 22 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 23 日,營利事業捐贈收入,興和發投資,42650960,100000,0,,金錢,臺北市大同區****,,匯款,112 年 11 月 23 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 23 日,營利事業捐贈收入,川美投資,42651763,100000,0,,金錢,臺北市大同區****,,匯款,112 年 11 月 23 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 27 日,營利事業捐贈收入,隆億加油站,96903765,20000,0,,金錢,彰化縣田中鎮****,,票據,112 年 11 月 30 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 29 日,營利事業捐贈收入,同展企業社,87202502,10000,0,,金錢,彰化縣員林市****,,現金,112 年 11 月 29 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 29 日,營利事業捐贈收入,同力製材工廠,60262800,10000,0,,金錢,彰化縣大村鄉****,,現金,112 年 11 月 29 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 11 月 29 日,營利事業捐贈收入,崇維室內裝修,86329025,80000,0,,金錢,彰化縣大村鄉****,0933*****,票據,112 年 12 月 04 日,,,,,,,,,,機械批發業
陳素月,113年立法委員選舉,首次,112 年 11 月 29 日,營利事業捐贈收入,崇維室內裝修,86329025,80000,0,,金錢,彰化縣大村鄉****,0933*****,票據,112 年 12 月 04 日,,,,,,,,,,農產品零售業
陳素月,113年立法委員選舉,首次,112 年 11 月 30 日,營利事業捐贈收入,銀玲實業,59062826,30000,0,,金錢,彰化縣社頭鄉****,,票據,112 年 12 月 04 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 02 日,營利事業捐贈收入,松錩機械,84660645,60000,0,,金錢,彰化縣大村鄉****,04-8*****,現金,112 年 12 月 04 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 04 日,營利事業捐贈收入,上立開發建設,53371064,50000,0,,金錢,彰化縣大村鄉****,04-8*****,現金,112 年 12 月 04 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 04 日,營利事業捐贈收入,大業興建設,54774620,100000,0,,金錢,彰化縣員林市****,04-8*****,現金,112 年 12 月 05 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 04 日,營利事業捐贈收入,首華建設,57197432,100000,0,,金錢,彰化縣社頭鄉****,0935*****,現金,112 年 12 月 05 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 05 日,營利事業捐贈收入,大業興建設,54774620,100000,0,,金錢,彰化縣員林市****,04-8*****,現金,112 年 12 月 05 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 05 日,營利事業捐贈收入,首華建設,57197432,100000,0,,金錢,彰化縣社頭鄉****,0935*****,現金,112 年 12 月 05 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 08 日,營利事業捐贈收入,健宏漆料,22976898,100000,0,,金錢,臺中市南區南****,,現金,112 年 12 月 11 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 09 日,營利事業捐贈收入,木也營造,42606487,60000,0,,金錢,彰化縣田中鎮****,,現金,112 年 12 月 11 日,,,,,,,,,,園藝服務業
陳素月,113年立法委員選舉,首次,112 年 12 月 11 日,營利事業捐贈收入,統連水電材料,86341013,50000,0,,金錢,彰化縣員林市****,,票據,112 年 12 月 12 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 11 日,營利事業捐贈收入,華薇生物科技,54977462,50000,0,,金錢,彰化縣彰化市****,,現金,112 年 12 月 12 日,,,,,,,,,,食品什貨、飲料零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 11 日,營利事業捐贈收入,嘉德服裝,42583718,16000,0,,金錢,彰化縣員林市****,,現金,112 年 12 月 12 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 11 日,營利事業捐贈收入,正華綜合企業,97041230,20000,0,,金錢,彰化縣員林市****,,票據,112 年 12 月 19 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 12 日,營利事業捐贈收入,久大食品,83936125,50000,0,,金錢,彰化縣員林市****,,匯款,112 年 12 月 12 日,,,,,,,,,,食品什貨、飲料零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 14 日,營利事業捐贈收入,彰太織造,59146311,20000,0,,金錢,彰化縣二林鎮****,,現金,112 年 12 月 15 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 15 日,營利事業捐贈收入,光和證券,23417015,100000,0,,金錢,彰化縣北斗鎮****,,現金,112 年 12 月 18 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 17 日,營利事業捐贈收入,煥昇實業,53495473,20000,0,,金錢,彰化縣田中鎮****,,現金,112 年 12 月 18 日,,,,,,,,,,機械批發業
陳素月,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,捷醫國際生物科技,54139277,138000,0,,金錢,臺北市內湖區****,,匯款,112 年 12 月 19 日,,,,,,,,,,汽車零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,捷醫國際生物科技,54139277,138000,0,,金錢,臺北市內湖區****,,匯款,112 年 12 月 19 日,,,,,,,,,,產品設計業
陳素月,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,捷醫國際生物科技,54139277,138000,0,,金錢,臺北市內湖區****,,匯款,112 年 12 月 19 日,,,,,,,,,,食品什貨、飲料零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,寶藏,53761611,200000,0,,金錢,臺北市大安區****,,匯款,112 年 12 月 19 日,,,,,,,,,,農產品零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,寶藏,53761611,200000,0,,金錢,臺北市大安區****,,匯款,112 年 12 月 19 日,,,,,,,,,,菸酒零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,寶藏,53761611,200000,0,,金錢,臺北市大安區****,,匯款,112 年 12 月 19 日,,,,,,,,,,食品什貨、飲料零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 21 日,營利事業捐贈收入,欣大園藝噴水工具,22518850,300000,0,,金錢,彰化縣鹿港鎮****,,匯款,112 年 12 月 21 日,,,,,,,,,,塑膠日用品製造業
陳素月,113年立法委員選舉,首次,112 年 12 月 21 日,營利事業捐贈收入,欣大園藝噴水工具,22518850,300000,0,,金錢,彰化縣鹿港鎮****,,匯款,112 年 12 月 21 日,,,,,,,,,,塑膠皮、布、板、管材製造業
陳素月,113年立法委員選舉,首次,112 年 12 月 24 日,營利事業捐贈收入,良升機電,90594664,50000,0,,金錢,彰化縣田尾鄉****,,匯款,112 年 12 月 24 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 25 日,營利事業捐贈收入,鼎澄生醫,28166516,100000,0,,金錢,彰化縣彰化市****,,匯款,112 年 12 月 25 日,,,,,,,,,,食品什貨、飲料零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 25 日,營利事業捐贈收入,承紘營造,24530726,100000,0,,金錢,彰化縣員林市****,,現金,112 年 12 月 26 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 25 日,營利事業捐贈收入,秀溙開發,24858427,50000,0,,金錢,彰化縣社頭鄉****,,現金,112 年 12 月 26 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,匯仲實業,24309106,100000,0,,金錢,臺北市中山區****,,匯款,112 年 12 月 27 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,文賀實業,79999581,79668,0,,非金錢,彰化縣大村鄉****,04-8*****,,,,,,,,,,,,石油化工原料製造業
陳素月,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,文賀實業,79999581,79668,0,,非金錢,彰化縣大村鄉****,04-8*****,,,,,,,,,,,,汽車零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,文賀實業,79999581,79668,0,,非金錢,彰化縣大村鄉****,04-8*****,,,,,,,,,,,,產品設計業
陳素月,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,文賀實業,79999581,79668,0,,非金錢,彰化縣大村鄉****,04-8*****,,,,,,,,,,,,塑膠日用品製造業
陳素月,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,文賀實業,79999581,79668,0,,非金錢,彰化縣大村鄉****,04-8*****,,,,,,,,,,,,塑膠皮、布、板、管材製造業
陳素月,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,文賀實業,79999581,79668,0,,非金錢,彰化縣大村鄉****,04-8*****,,,,,,,,,,,,塑膠模、袋製造業
陳素月,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,文賀實業,79999581,79668,0,,非金錢,彰化縣大村鄉****,04-8*****,,,,,,,,,,,,機械批發業
陳素月,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,文賀實業,79999581,79668,0,,非金錢,彰化縣大村鄉****,04-8*****,,,,,,,,,,,,食品什貨、飲料零售業
陳素月,113年立法委員選舉,首次,112 年 12 月 28 日,營利事業捐贈收入,元合開發,97469487,100000,0,,金錢,臺中市北區健****,,現金,112 年 12 月 29 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,燁鋒輕合金,28724771,300000,0,,金錢,桃園市新屋區****,,匯款,112 年 12 月 29 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,113 年 01 月 03 日,營利事業捐贈收入,邦旭,4344061,100000,0,,金錢,彰化縣埔心鄉****,,票據,113 年 01 月 04 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,113 年 01 月 04 日,營利事業捐贈收入,于延宜建設,94261230,66000,0,,金錢,彰化縣永靖鄉****,,現金,113 年 01 月 04 日,,,,,,,,,,產品設計業
陳素月,113年立法委員選舉,首次,113 年 01 月 04 日,營利事業捐贈收入,于延宜建設,94261230,66000,0,,金錢,彰化縣永靖鄉****,,現金,113 年 01 月 04 日,,,,,,,,,,園藝服務業
陳素月,113年立法委員選舉,首次,113 年 01 月 08 日,營利事業捐贈收入,南銧企業,7674796,100000,0,,金錢,彰化縣員林市****,0928*****,票據,113 年 01 月 09 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,113 年 01 月 09 日,營利事業捐贈收入,威陽汽車企業,23551906,20000,0,,金錢,彰化縣社頭鄉****,,現金,113 年 01 月 10 日,,,,,,,,,,汽車零售業
陳素月,113年立法委員選舉,首次,113 年 01 月 09 日,營利事業捐贈收入,達鑫汽車,23498311,20000,0,,金錢,彰化縣彰化市****,,現金,113 年 01 月 10 日,,,,,,,,,,汽車零售業
陳素月,113年立法委員選舉,首次,113 年 01 月 09 日,營利事業捐贈收入,秀鑫汽車,28542408,20000,0,,金錢,彰化縣秀水鄉****,,現金,113 年 01 月 10 日,,,,,,,,,,汽車零售業
陳素月,113年立法委員選舉,首次,113 年 01 月 10 日,營利事業捐贈收入,東杭畜產,12770545,60000,0,,金錢,彰化縣埤頭鄉****,,現金,113 年 01 月 10 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,113 年 01 月 10 日,營利事業捐贈收入,邦尼國際開發,54766207,100000,0,,金錢,臺中市西屯區****,,匯款,113 年 01 月 10 日,,,,,,,,,,
陳素月,113年立法委員選舉,首次,113 年 01 月 12 日,營利事業捐贈收入,君順建設開發,59065149,50000,0,,金錢,彰化縣花壇鄉****,,現金,113 年 01 月 15 日,,,,,,,,,,
黃秀芳,113年立法委員選舉,首次,112 年 08 月 15 日,營利事業捐贈收入,泰和茂經營,45120487,100000,0,,金錢,彰化縣彰化市****,04-7*****,匯款,112 年 08 月 15 日,,,,,,,,,,
黃秀芳,113年立法委員選舉,首次,112 年 08 月 31 日,營利事業捐贈收入,華薇生物科技,54977462,100000,0,,金錢,彰化縣彰化市****,04-7*****,票據,112 年 08 月 31 日,,,,,,,,,,食品什貨、飲料零售業
黃秀芳,113年立法委員選舉,首次,112 年 08 月 31 日,營利事業捐贈收入,笠川甲食品,90006770,100000,0,,金錢,彰化縣彰化市****,04-7*****,票據,112 年 08 月 31 日,,,,,,,,,,
黃秀芳,113年立法委員選舉,首次,112 年 09 月 18 日,營利事業捐贈收入,佳紡國際貿易,25125668,100000,0,,金錢,新北市汐止區****,02-2*****,匯款,112 年 09 月 18 日,,,,,,,,,,
黃秀芳,113年立法委員選舉,首次,112 年 09 月 20 日,營利事業捐贈收入,正遠保險經紀人,50969258,100000,0,,金錢,新北市三重區****,02-8*****,匯款,112 年 09 月 20 日,,,,,,,,,,
黃秀芳,113年立法委員選舉,首次,112 年 09 月 22 日,營利事業捐贈收入,憬鎧發展國際,90304736,100000,0,,金錢,新北市汐止區****,02-2*****,匯款,112 年 09 月 22 日,已返還,,,,,,,,,
黃秀芳,113年立法委員選舉,首次,112 年 09 月 26 日,營利事業捐贈收入,盛融,54517067,200000,0,,金錢,南投縣南投市****,049-*****,匯款,112 年 09 月 26 日,,,,,,,,,,機械批發業
黃秀芳,113年立法委員選舉,首次,112 年 09 月 30 日,營利事業捐贈收入,圓寶冷凍食品,16194191,300000,0,,金錢,彰化縣伸港鄉****,047-*****,票據,112 年 10 月 02 日,,,,,,,,,,百貨公司業
黃秀芳,113年立法委員選舉,首次,112 年 09 月 30 日,營利事業捐贈收入,圓寶冷凍食品,16194191,300000,0,,金錢,彰化縣伸港鄉****,047-*****,票據,112 年 10 月 02 日,,,,,,,,,,智慧財產權業
黃秀芳,113年立法委員選舉,首次,112 年 09 月 30 日,營利事業捐贈收入,圓寶冷凍食品,16194191,300000,0,,金錢,彰化縣伸港鄉****,047-*****,票據,112 年 10 月 02 日,,,,,,,,,,超級市場業
黃秀芳,113年立法委員選舉,首次,112 年 09 月 30 日,營利事業捐贈收入,圓寶冷凍食品,16194191,300000,0,,金錢,彰化縣伸港鄉****,047-*****,票據,112 年 10 月 02 日,,,,,,,,,,農產品零售業
黃秀芳,113年立法委員選舉,首次,112 年 09 月 30 日,營利事業捐贈收入,圓寶冷凍食品,16194191,300000,0,,金錢,彰化縣伸港鄉****,047-*****,票據,112 年 10 月 02 日,,,,,,,,,,其他農畜水產零售業
黃秀芳,113年立法委員選舉,首次,112 年 09 月 30 日,營利事業捐贈收入,圓寶冷凍食品,16194191,300000,0,,金錢,彰化縣伸港鄉****,047-*****,票據,112 年 10 月 02 日,,,,,,,,,,菸酒零售業
黃秀芳,113年立法委員選舉,首次,112 年 09 月 30 日,營利事業捐贈收入,圓寶冷凍食品,16194191,300000,0,,金錢,彰化縣伸港鄉****,047-*****,票據,112 年 10 月 02 日,,,,,,,,,,食品什貨、飲料零售業
黃秀芳,113年立法委員選舉,首次,112 年 09 月 30 日,營利事業捐贈收入,久毅國際事業,42967376,30000,0,,金錢,彰化縣彰化市****,0919*****,票據,112 年 10 月 02 日,已返還,,,,,,,,,
黃秀芳,113年立法委員選舉,首次,112 年 10 月 02 日,營利事業捐贈收入,湯武生技企業,53271157,150000,0,,金錢,臺中市西區忠****,0910*****,匯款,112 年 10 月 02 日,,,,,,,,,,
黃秀芳,113年立法委員選舉,首次,112 年 10 月 06 日,營利事業捐贈收入,泰樺家具,1985288,50000,0,,金錢,彰化縣埔鹽鄉****,04-8*****,票據,112 年 10 月 11 日,,,,,,,,,,產品設計業
黃秀芳,113年立法委員選舉,首次,112 年 10 月 17 日,營利事業捐贈收入,薪葉環境管理科技,27784835,200000,0,,金錢,彰化縣彰化市****,0932*****,匯款,112 年 10 月 17 日,,,,,,,,,,機械批發業
黃秀芳,113年立法委員選舉,首次,112 年 10 月 18 日,營利事業捐贈收入,友記開發,50828645,200000,0,,金錢,臺中市北屯區****,0935*****,匯款,112 年 10 月 18 日,,,,,,,,,,
